[12:42:13.793 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:15.648 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:15.799 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:17.536 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:17.723 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:19.567 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:19.717 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:21.576 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:21.725 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:24.392 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:24.545 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:26.416 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:26.567 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:28.368 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:28.518 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:57:00.936 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 388] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a : CandidateBlock finalize
[12:57:01.127 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:57:02.557 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 388] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a : CandidateBlock finalize
